timestamp_ms,excursion_id,event,symbol,direction,residual_bps,threshold_bps,net_margin_bps,spread_bps,binance_move_bps,mexc_move_bps,binance_age_ms,mexc_age_ms,reject_reason,signal_to_order_latency_ms,live_pnl_usdt,move_bps,mfe_bps,mae_bps,exit_reason,hold_ms,filled_qty,effective_leverage,live_notional_usdt,demo_entry_fee_usdt,demo_exit_fee_usdt,demo_gross_pnl_usdt,demo_net_pnl_usdt,exit_residual_bps,decision_demo_net_bps,signal_detected_ms,demo_book_lookup_start_ms,demo_book_lookup_end_ms,ioc_call_start_ms,ioc_post_start_ms,ioc_post_response_ms,ioc_confirmed_ms,reconciliation_start_ms,position_visible_ms,signal_to_ioc_post_ms,ioc_post_roundtrip_ms,ioc_confirmation_ms,reconciliation_ms,signal_to_position_visible_ms
1786794041712,16f6323085b448848ecdfa0bed8286fb,crossing,LINK_USDT,-1,-3.761924000,1.274633281,2.487290718,1.074633281,-3.761924000,0.000000000,0.000,107.000,,,,,,,,,,,,,,,,,,1786794041712.242,,,,,,,,,,,,,
1786794041715,16f6323085b448848ecdfa0bed8286fb,demo_ioc_request,LINK_USDT,-1,-3.761924000,1.274633281,2.487290718,1.074633281,-3.761924000,0.000000000,4.000,111.000,,3.361,,,,,,,,,,,,,,,,1786794041712.242,1786794041714.914,1786794041714.930,1786794041715.603,,,,,,,,,,
1786794042382,16f6323085b448848ecdfa0bed8286fb,demo_ioc_response,LINK_USDT,-1,-3.761924000,1.274633281,2.487290718,1.074633281,-3.761924000,0.000000000,4.000,111.000,,3.361,,,,,,,,,,,,,,,,1786794041712.242,1786794041714.914,1786794041714.930,1786794041715.603,1786794041739.846,1786794042071.267,1786794042382.287,,,27.604,331.420,642.441,,
1786794047789,16f6323085b448848ecdfa0bed8286fb,rejected,LINK_USDT,-1,-3.761924000,1.274633281,2.487290718,1.074633281,-3.761924000,0.000000000,4.000,111.000,demo_ioc_unfilled_or_pending,3.361,,,,,,,,,,,,,,,,1786794041712.242,1786794041714.914,1786794041714.930,1786794041715.603,1786794041739.846,1786794042071.267,1786794042382.287,1786794042383.220,,27.604,331.420,642.441,,
