symbol,direction,signal_ms,entry_ms,exit_ms,entry_price,exit_price,impulse_bps,entry_spread_bps,pnl_bps,pnl_usdt,mfe_bps,mae_bps,hold_ms,signal_to_fill_ms,exit_decision_to_fill_ms,exit_reason
LINK_USDT,LONG,1786809217693,1786809218350,1786809225845,9.489,9.49,2.108036898452774,1.0539073615442083,1.0538518284323382,1.0538518284323382,1.0538518284323382,-2.107703656866548,7495,657,376,binance_target_caught
LINK_USDT,SHORT,1786809246276,1786809246946,1786809256111,9.484,9.487,-1.5808193946767797,1.054351837207492,-3.163222269084894,-3.163222269084894,0.0,-3.163222269084894,9165,670,382,live_adverse_cut
