symbol,direction,signal_ms,entry_ms,exit_ms,entry_price,exit_price,impulse_bps,entry_spread_bps,pnl_bps,pnl_usdt,mfe_bps,mae_bps,hold_ms,signal_to_fill_ms,exit_decision_to_fill_ms,exit_reason
LINK_USDT,SHORT,1786808882690,1786808883351,1786808888290,9.47652615,9.476473800000003,-1.5819030326430712,1.0551305724077509,0.055241761768522885,0.055241761768522885,0.5552140010703107,-1.5552640035716028,4939,661,1199,binance_target_caught
XRP_USDT,SHORT,1786808897765,1786808898417,1786808916433,1.001449925,1.00185009,-1.996705442664484,0.9984523987817782,-3.995856308043195,-3.9958563080431952,0.0,-3.49568152396697,18016,652,1454,live_adverse_cut
LINK_USDT,LONG,1786808927414,1786808928091,1786808936400,9.479473950000001,9.479526,2.1102611526471318,1.0550192541008026,0.054908110168888614,0.054908110168888614,0.5549358569622953,-1.5548858594639288,8309,677,1932,binance_target_caught
LINK_USDT,SHORT,1786808940487,1786808941200,1786808950468,9.475526200000001,9.483474150000001,-3.1652247573801358,2.1103724807416815,-8.387871905203689,-8.387871905203689,0.0,-7.887477531326589,9268,713,362,live_adverse_cut
LINK_USDT,LONG,1786808952590,1786808953258,1786808954315,9.490474500000001,9.49052545,11.59359320415932,1.053796301174399,0.05368540845723863,0.05368540845723863,1.6074011894764844,-1.5536630966138618,1057,668,355,live_adverse_cut
